problem,click_depth,filter_depth,iterative_distance,number_filters,query_frequency,relevant_new_info,number_measures,consideration_time,elapsed_time,number_cells,rqp,iterative_precision,click_per_query,view_area_increase,execution_time,number_aggregations,aggregation_depth,iterative_recall,number_queries,expected_knowledge,log-position,last-position,sequence,score
dibstudent09--2016-09-23--15-07.log-43,2.7987369032,-0.021879863,-0.7047755645,-0.1304853789,-0.3145421075,0.4543964688,1.0632520095,-0.3321317597,0.5511679897,-0.190767135,0.4349674901,0.9372741394,0.0354013416,-0.1444585767,-0.1091009703,0.7085619708,0.6348952837,0.956849521,0.7998191865,1,33,36,dibstudent09--2016-09-23--15-07.log,2.36560880897283
dibstudent09--2016-09-23--15-07.log-44,2.563186867,-0.021879863,-0.2094252255,-0.1304853789,-0.3106354529,-1.032637997,-0.1105679236,0.1932044194,0.5597358622,-0.2106044981,0.4851444209,0.9372741394,-0.291077698,-0.1444585767,0.0166768569,0.7085619708,0.6348952837,-0.0967670454,0.8489205123,1,33,36,dibstudent09--2016-09-23--15-07.log,1.84713488383209
dibstudent09--2016-09-23--15-07.log-45,2.3276368308,-0.021879863,-0.7047755645,-0.1304853789,-0.3137782118,-1.032637997,-0.1105679236,-0.3986057617,0.6133508265,-0.2106044981,0.5353213516,0.9372741394,-0.291077698,-0.1444585767,-0.1469955721,0.7085619708,0.6348952837,0.956849521,0.8980218381,1,33,36,dibstudent09--2016-09-23--15-07.log,1.7906849897613
dibstudent09--2016-09-23--15-07.log-46,2.0920867946,-0.021879863,-0.2094252255,-0.1304853789,-0.309070991,-1.1040752594,-0.1105679236,-0.322478172,0.6156410017,-0.2271356339,0.5854982824,-1.1869082721,0.0354013416,-0.1439064028,-0.1405454272,-0.2836421386,0.1428393326,-1.1503836119,0.9471231639,0,33,36,dibstudent09--2016-09-23--15-07.log,0.812250850269535
dibstudent09--2016-09-23--15-07.log-47,1.8565367584,-0.021879863,-0.2094252255,-0.1304853789,-0.3055407537,-1.0979068475,-0.1105679236,-0.3877605592,0.6253945306,-0.2238294067,0.6356752131,-1.1869082721,-0.291077698,-0.143354296,0.1239105174,0.7085619708,0.6348952837,-1.1503836119,0.9962244897,0,33,36,dibstudent09--2016-09-23--15-07.log,1.03407671303874
dibstudent09--2016-09-23--15-07.log-48,1.6209867222,-0.021879863,-0.7047755645,-0.1304853789,-0.3011818708,-0.980908611,-0.1105679236,-0.3304876331,0.6295862056,-0.2039920437,0.6858521439,-0.6558626693,-0.291077698,-0.1411463393,0.1553549742,0.7085619708,0.6348952837,0.956849521,1.0453258155,1,33,36,dibstudent09--2016-09-23--15-07.log,1.1541706193344
dibstudent09--2016-09-23--15-07.log-49,1.3854366861,-0.021879863,-0.2094252255,-0.1304853789,-0.29779045,-0.9490121723,-0.1105679236,-0.1961519258,0.6397074712,-0.1775422263,0.7360290747,-1.1869082721,-0.291077698,-0.1356302417,0.4512553755,1.7007660802,1.1269512348,-1.1503836119,1.0944271413,1,33,36,dibstudent09--2016-09-23--15-07.log,1.12952806577863
dibstudent09--2016-09-23--15-07.log-5,-0.4989636035,-0.021879863,-0.2094252255,-0.1304853789,-0.2385851347,-1.0590885058,-0.1105679236,-0.1431175281,-0.7765407926,-0.2271356339,-1.4717558786,0.9372741394,0.3618803812,-0.1444585767,-0.1405454272,-0.2836421386,0.1428393326,-1.0264287217,-1.0660311939,1,33,36,dibstudent09--2016-09-23--15-07.log,-0.288799117931414
dibstudent09--2016-09-23--15-07.log-50,1.1498866499,-0.021879863,-0.2094252255,-0.1304853789,-0.2962905773,-0.6857363172,1.0632520095,-0.393658298,0.6614850743,-0.1246425916,0.7862060054,-0.1248170664,0.3618803812,-0.1356345355,0.4516585096,1.7007660802,1.1269512348,0.956849521,1.1435284671,1,33,36,dibstudent09--2016-09-23--15-07.log,1.45515614815409
dibstudent09--2016-09-23--15-07.log-51,0.9143366137,-0.021879863,-0.2094252255,-0.1304853789,-0.2918228145,-1.0562970033,-0.1105679236,-0.2274959186,0.6642254325,-0.1775422263,0.8363829362,0.9372741394,-0.291077698,-0.1444585767,-0.1340952822,1.7007660802,1.1269512348,-0.0967670454,1.1926297929,1,33,36,dibstudent09--2016-09-23--15-07.log,1.32206095693839
dibstudent09--2016-09-23--15-07.log-52,0.6787865775,-0.021879863,-0.7047755645,-0.1304853789,-0.2898571972,-1.0562970033,-0.1105679236,-0.2864129714,0.6824238189,-0.1775422263,0.8865598669,0.9372741394,-0.291077698,-0.1444585767,0.186799431,1.7007660802,1.1269512348,0.956849521,1.2417311187,1,33,36,dibstudent09--2016-09-23--15-07.log,1.32482368236028
dibstudent09--2016-09-23--15-07.log-53,0.4432365413,-0.021879863,-0.7047755645,-0.1304853789,-0.2869517138,-1.0562970033,-0.1105679236,-0.2720532596,0.694447893,-0.1775422263,0.9367367977,0.9372741394,-0.291077698,-0.1444585767,-0.1405454272,1.7007660802,1.1269512348,0.956849521,1.2908324445,1,33,36,dibstudent09--2016-09-23--15-07.log,1.2065884500378
dibstudent09--2016-09-23--15-07.log-54,0.2076865051,0.0959301264,-0.2094252255,0.2272718312,-0.2843674206,-1.0021869502,-0.1105679236,-0.3203513659,0.7082085742,-0.2106044981,0.9869137284,0.9372741394,-0.291077698,-0.1444585767,0.010629846,1.7007660802,1.1269512348,-0.360171187,1.3399337703,1,33,36,dibstudent09--2016-09-23--15-07.log,1.21922838844493
dibstudent09--2016-09-23--15-07.log-55,-0.0278635311,0.3315501052,-0.2094252255,0.5850290413,-0.2810929601,-0.9781069646,-0.1105679236,-0.1827123216,0.7174098438,-0.2172169524,1.0370906592,0.9372741394,0.3618803812,-0.1444585767,-0.1030539594,1.7007660802,1.1269512348,0.2544384767,1.3890350961,1,33,36,dibstudent09--2016-09-23--15-07.log,1.29437359065272
dibstudent09--2016-09-23--15-07.log-56,-0.2634135673,0.3315501052,-0.2094252255,0.5850290413,-0.2797960277,1.6927260239,1.0632520095,1.125318653,0.7386561262,-0.2039920437,1.0872675899,-0.1248170664,-0.6175567376,-0.1422528346,-0.0712063685,1.7007660802,1.1269512348,0.956849521,1.4381364219,1,33,36,dibstudent09--2016-09-23--15-07.log,1.64904135285301
dibstudent09--2016-09-23--15-07.log-57,-0.4989636035,0.3315501052,-0.7047755645,0.5850290413,-0.2953790823,1.6927260239,1.0632520095,-0.3802186938,0.8731626955,-0.2039920437,1.1374445207,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,1.7007660802,1.1269512348,0.956849521,1.4872377477,1,33,36,dibstudent09--2016-09-23--15-07.log,1.72533157948935
dibstudent09--2016-09-23--15-07.log-58,-0.7345136397,0.3315501052,-0.7047755645,0.5850290413,-0.2915985897,1.6927260239,1.0632520095,-0.39601136,0.8770481413,-0.2039920437,1.1876214515,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,1.7007660802,1.1269512348,0.956849521,1.5363390735,1,33,36,dibstudent09--2016-09-23--15-07.log,1.61423269809884
dibstudent09--2016-09-23--15-07.log-59,-0.7345136397,0.2137401158,0.2859251136,0.2272718312,-0.2876587139,0.7984263703,1.0632520095,-0.3832806912,0.8797060531,-0.2172169524,1.2377983822,0.9372741394,-0.6175567376,-0.1444585767,-0.0966038144,1.7007660802,1.6190071858,-0.0967670454,1.5854403993,1,33,36,dibstudent09--2016-09-23--15-07.log,1.25098538440776
dibstudent09--2016-09-23--15-07.log-6,-0.7345136397,-0.021879863,-0.7047755645,-0.1304853789,-0.2499391198,-0.6934602701,-0.1105679236,1.0221006826,-0.7444168323,-0.0684367297,-1.4215789479,-1.1435576107,0.3618803812,-0.1444585767,2.2214170407,-0.2836421386,0.1428393326,0.956849521,-1.0169298681,1,33,36,dibstudent09--2016-09-23--15-07.log,-0.574001557661482
dibstudent09--2016-09-23--15-07.log-60,1.1498866499,-0.021879863,0.7812754526,-0.1304853789,-0.2839201839,1.5175235473,1.0632520095,-0.2176009911,0.8836726366,-0.2172169524,1.287975313,-1.1869082721,0.6883594209,-0.1422531028,-0.0337149008,0.7085619708,0.6348952837,-1.1503836119,1.6345417251,0,33,36,dibstudent09--2016-09-23--15-07.log,0.941552554778688
dibstudent09--2016-09-23--15-07.log-61,0.9143366137,-0.021879863,-0.2094252255,-0.1304853789,-0.2823043073,1.889381184,2.2370719425,-0.3071531014,0.9021170532,-0.2106044981,1.3381522437,0.2292133355,0.3618803812,-0.1433559068,-0.0018673099,0.7085619708,0.6348952837,0.956849521,1.6836430509,0,33,36,dibstudent09--2016-09-23--15-07.log,1.67110202979054
dibstudent09--2016-09-23--15-07.log-62,0.6787865775,-0.021879863,-0.2094252255,-0.1304853789,-0.2795307438,1.5315128825,1.0632520095,-0.3321468435,0.9123207652,-0.2172169524,1.3883291745,0.9372741394,0.0354013416,-0.1444585767,-0.1469955721,0.7085619708,0.6348952837,0.2544384767,1.7327443767,0,33,36,dibstudent09--2016-09-23--15-07.log,1.41572551943008
dibstudent09--2016-09-23--15-07.log-63,0.4432365413,-0.021879863,-0.2094252255,-0.1304853789,-0.2765281488,0.395375824,-0.1105679236,-0.3587696285,0.9207446839,-0.2238294067,1.4385061052,0.9372741394,0.3618803812,-0.1444585767,-0.0272647558,0.7085619708,0.6348952837,-0.0967670454,1.7818457025,0,33,36,dibstudent09--2016-09-23--15-07.log,0.909138629087161
dibstudent09--2016-09-23--15-07.log-64,0.2076865051,-0.021879863,-0.2094252255,-0.1304853789,-0.2732191174,1.5334469725,1.0632520095,-0.2157155248,0.9269006748,-0.2172169524,1.488683036,-0.1248170664,-0.291077698,-0.1433559738,-0.0143644658,0.7085619708,0.6348952837,0.956849521,1.8309470283,0,33,36,dibstudent09--2016-09-23--15-07.log,1.03315647087102
dibstudent09--2016-09-23--15-07.log-65,-0.0278635311,-0.021879863,-0.2094252255,-0.1304853789,-0.2717038119,0.395375824,-0.1105679236,-0.3088123118,0.9450584924,-0.2238294067,1.5388599668,0.9372741394,0.0354013416,-0.1444585767,-0.1405454272,0.7085619708,0.6348952837,-0.0967670454,1.8800483541,0,33,36,dibstudent09--2016-09-23--15-07.log,0.723086859543178
dibstudent09--2016-09-23--15-07.log-66,-0.2634135673,-0.021879863,-0.2094252255,-0.1304853789,-0.2690296836,1.5175235473,1.0632520095,-0.0391906223,0.9551182505,-0.2172169524,1.5890368975,-0.1248170664,-0.291077698,-0.1444585767,-0.1469955721,0.7085619708,0.6348952837,0.956849521,1.9291496799,0,33,36,dibstudent09--2016-09-23--15-07.log,0.823627401741449
dibstudent09--2016-09-23--15-07.log-67,-0.4989636035,-0.021879863,-0.7047755645,-0.1304853789,-0.2698083794,1.5175235473,1.0632520095,-0.3507601674,0.9886123898,-0.2172169524,1.6392138283,0.9372741394,-0.291077698,-0.1444585767,-0.1340952822,0.7085619708,0.6348952837,0.956849521,1.9782510057,0,33,36,dibstudent09--2016-09-23--15-07.log,1.00259279740782
dibstudent09--2016-09-23--15-07.log-68,-0.7345136397,0.0959301264,-0.2094252255,0.2272718312,-0.266717777,1.4985082164,1.0632520095,-0.4242933554,0.9953193314,-0.2238294067,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,-0.0587092126,0.7085619708,0.6348952837,-0.0967670454,2.0273523315,0,33,36,dibstudent09--2016-09-23--15-07.log,1.03007967647658
dibstudent09--2016-09-23--15-07.log-7,-0.4989636035,3.7480397982,3.2580271479,2.7315723019,-0.3450306735,-0.1314224039,-0.1105679236,-0.0872775563,-0.6188039948,-0.2006858165,-1.3714020171,0.9372741394,-0.291077698,-0.1444585767,-0.1215981263,-0.2836421386,0.1428393326,-0.7633407915,-0.9678285423,1,33,36,dibstudent09--2016-09-23--15-07.log,1.28880375563038
dibstudent09--2016-09-23--15-07.log-8,-0.7345136397,3.7480397982,-0.2094252255,2.7315723019,-0.3394218229,1.9845119168,1.0632520095,0.4418295556,-0.5895224692,-0.170929772,-1.3212250864,-0.1248170664,-0.6175567376,-0.1444585767,-0.1465924381,-0.2836421386,0.1428393326,0.956849521,-0.9187272165,1,33,36,dibstudent09--2016-09-23--15-07.log,2.17053461982037
dibstudent09--2016-09-23--15-07.log-9,-0.7345136397,0.4493600946,2.7626768088,0.2272718312,-0.3581898587,1.3410639626,1.0632520095,0.4710769098,-0.5143157333,-0.2172169524,-1.2710481556,0.9372741394,0.3618803812,-0.1444585767,-0.1405454272,-0.2836421386,0.1428393326,-0.6821095823,-0.8696258907,1,33,36,dibstudent09--2016-09-23--15-07.log,-0.208436156310632
dibstudent10--2016-09-20--15-32.log-0,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,5.415163866,0.2396005123,-1.2843878567,-0.2838336535,-0.9283872597,-0.1808484535,-1.6491671695,-0.1248170664,-0.6175567376,-0.1362855411,-0.1091009703,-0.2836421386,-0.8412725695,0.956849521,-1.3115378229,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.02560245376441
dibstudent10--2016-09-20--15-32.log-1,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,0.7025117086,-1.0116304084,-0.1105679236,-0.370791362,-0.9160582652,-0.2205231796,-1.5255168759,-1.1869082721,-0.291077698,-0.1444585767,-0.1155511153,-1.275846248,-1.3333285205,-1.1503836119,-1.2624364971,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.76295841444708
dibstudent10--2016-09-20--15-32.log-10,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,0.186958388,0.3845412492,-1.2843878567,-0.3941258937,-0.8115477562,-0.170929772,-0.412664233,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,-0.3492166184,0.956849521,-0.8205245649,0,33,36,dibstudent10--2016-09-20--15-32.log,-0.674563819392028
dibstudent10--2016-09-20--15-32.log-11,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,0.2360030274,0.3845412492,-1.2843878567,1.1444146563,-0.8089107831,-0.170929772,-0.2890139394,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,-0.3492166184,0.956849521,-0.7714232391,0,33,36,dibstudent10--2016-09-20--15-32.log,-0.657852375663782
dibstudent10--2016-09-20--15-32.log-12,-0.2634135673,-0.3753098313,2.7626768088,-0.488242589,-0.1501350449,1.6072066435,-1.2843878567,-0.3495836364,-0.672685928,-0.1577048633,-0.1653636457,-1.1869082721,-0.291077698,-0.1444585767,-0.1215981263,-0.2836421386,0.1428393326,-1.1503836119,-0.7223219133,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.546870608714
dibstudent10--2016-09-20--15-32.log-13,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.1305469754,1.0711296345,-1.2843878567,-0.3995409531,-0.6659789864,-0.0155370949,-0.0417133521,-0.4679542252,-0.291077698,-0.1210594258,-0.0901536694,-0.2836421386,0.1428393326,0.956849521,-0.6732205875,0,33,36,dibstudent10--2016-09-20--15-32.log,-0.899480354148432
dibstudent10--2016-09-20--15-32.log-14,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.1044820859,1.2248023023,-1.2843878567,-0.046717404,-0.6638118263,-0.0882740927,0.0819369416,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,0.6348952837,0.243632153,-0.6241192617,0,33,36,dibstudent10--2016-09-20--15-32.log,-0.625764862566158
dibstudent10--2016-09-20--15-32.log-15,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.1273941248,-1.0007879791,-0.1105679236,-0.4078068376,-0.6307259925,-0.1014990014,0.2055872352,-1.1869082721,-0.6175567376,-0.1232608873,-0.0587092126,-0.2836421386,0.6348952837,-1.1503836119,-0.5750179359,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.05311657110835
dibstudent10--2016-09-20--15-32.log-16,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.1033574648,-1.0971843297,-0.1105679236,0.9162732267,-0.6292746758,-0.2155638388,0.3292375289,-1.1869082721,-0.6175567376,-0.1444585767,-0.1530425831,-1.275846248,-0.3492166184,-1.1503836119,-0.5259166101,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.30695401407589
dibstudent10--2016-09-20--15-32.log-17,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.2091129719,-1.0775533285,-0.1105679236,-0.4089833686,-0.512352726,-0.142826841,0.4528878225,-1.1869082721,-0.6175567376,-0.1300664446,0.0295771469,-0.2836421386,0.6348952837,-1.1503836119,-0.4768152843,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.03670206101748
dibstudent10--2016-09-20--15-32.log-18,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.191500416,-1.0971843297,-0.1105679236,0.3857633279,-0.5110244243,-0.2155638388,0.5765381162,-1.1869082721,-0.6175567376,-0.1444585767,-0.1594927281,-1.275846248,-0.3492166184,-1.1503836119,-0.4277139585,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.34957554621168
dibstudent10--2016-09-20--15-32.log-19,-0.7345136397,-0.3753098313,1.7719761307,-0.488242589,-0.2267113952,1.7193955267,-1.2843878567,-0.1245042041,-0.4406623905,-0.2155638388,0.7001884098,-1.1869082721,-0.6175567376,-0.142014959,-0.1344984162,-0.2836421386,1.1269512348,-1.1503836119,-0.3786126327,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.27287639040713
dibstudent10--2016-09-20--15-32.log-2,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,0.8178024381,0.2396005123,-1.2843878567,-0.3809276291,-0.9113954685,-0.1808484535,-1.4018665822,-1.1869082721,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,-1.1503836119,-1.2133351713,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.64896618398243
dibstudent10--2016-09-20--15-32.log-20,-0.0278635311,-0.3753098313,1.2766257917,-0.488242589,-0.2278182041,1.0693120395,-1.2843878567,0.0399989649,-0.4144889597,-0.2006858165,0.8238387035,-1.1869082721,-0.6175567376,-0.1444585767,-0.1091009703,-0.2836421386,0.1428393326,-1.1503836119,-0.3295113069,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.07396259443036
dibstudent10--2016-09-20--15-32.log-21,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.2369040821,1.0693120395,-1.2843878567,-0.3618316258,-0.3742067411,-0.2006858165,0.9474889971,0.9372741394,-0.6175567376,-0.1444585767,-0.1594927281,-0.2836421386,0.1428393326,0.956849521,-0.2804099811,0,33,36,dibstudent10--2016-09-20--15-32.log,-0.378454040614287
dibstudent10--2016-09-20--15-32.log-22,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.2259758202,1.0693120395,-1.2843878567,-0.3036235084,-0.3687665935,-0.2006858165,1.0711392908,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,0.1428393326,0.956849521,-0.2313086553,0,33,36,dibstudent10--2016-09-20--15-32.log,-0.48716401956293
dibstudent10--2016-09-20--15-32.log-23,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2181908466,1.0693120395,-1.2843878567,0.2346846794,-0.3582775912,-0.2006858165,1.1947895844,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,0.1428393326,0.956849521,-0.1822073295,0,33,36,dibstudent10--2016-09-20--15-32.log,-0.5555886074378
dibstudent10--2016-09-20--15-32.log-24,-0.0278635311,-0.3753098313,1.2766257917,-0.488242589,-0.2361912181,0.2955129631,-1.2843878567,-0.1971022009,-0.3000613378,5.3256729007,1.3184398781,-1.1869082721,-0.291077698,0.724394213,0.1618051192,0.7085619708,2.1110631369,-1.1503836119,-0.1331060037,0,33,36,dibstudent10--2016-09-20--15-32.log,-2.77366191749361
dibstudent10--2016-09-20--15-32.log-25,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.2337898717,0.2955129631,-1.2843878567,-0.3851812413,-0.2799405129,5.3256729007,1.4420901717,0.9372741394,-0.291077698,-0.1444585767,-0.0333117667,0.7085619708,2.1110631369,0.956849521,-0.0840046779,0,33,36,dibstudent10--2016-09-20--15-32.log,-2.01943913291077
dibstudent10--2016-09-20--15-32.log-26,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.223481999,0.2955129631,-1.2843878567,0.4194603827,-0.2764856201,5.3256729007,1.5657404654,0.9372741394,-0.291077698,-0.1444585767,-0.1405454272,0.7085619708,2.1110631369,0.956849521,-0.0349033521,0,33,36,dibstudent10--2016-09-20--15-32.log,-2.06856084886981
dibstudent10--2016-09-20--15-32.log-27,-0.7345136397,-0.021879863,-0.2094252255,-0.1304853789,-0.245594617,0.2955129631,-1.2843878567,-0.4242933554,-0.2026477546,5.3256729007,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,0.0356241578,0.7085619708,2.1110631369,0.956849521,0.0141979737,0,33,36,dibstudent10--2016-09-20--15-32.log,-2.06546523443167
dibstudent10--2016-09-20--15-32.log-3,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,0.9424939657,-1.0116304084,-0.1105679236,-0.3585282888,-0.907592469,-0.2205231796,-1.2782162886,-1.1869082721,-0.291077698,-0.1444585767,-0.1469955721,-1.275846248,-1.3333285205,-1.1503836119,-1.1642338455,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.7550396806289
dibstudent10--2016-09-20--15-32.log-4,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,0.9153825435,0.2396005123,-1.2843878567,-0.0905658097,-0.901867031,-0.1808484535,-1.1545659949,-1.1869082721,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,-0.8412725695,-1.1503836119,-1.1151325197,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.61935362395492
dibstudent10--2016-09-20--15-32.log-5,-0.4989636035,-0.3753098313,1.2766257917,-0.488242589,0.2883786075,-1.02524552,-0.1105679236,-0.2595488467,-0.872483429,-0.2106044981,-1.0309157013,-1.1869082721,-0.291077698,-0.1444585767,-0.0272647558,-0.2836421386,-0.8412725695,-1.1503836119,-1.0660311939,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.44309289809559
dibstudent10--2016-09-20--15-32.log-6,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,0.2294250116,-1.0116304084,-0.1105679236,-0.3698561707,-0.8581691797,-0.2205231796,-0.9072654076,-1.1869082721,-0.6175567376,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,-1.1503836119,-1.0169298681,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.53327604298518
dibstudent10--2016-09-20--15-32.log-7,0.2076865051,-0.3753098313,1.2766257917,-0.488242589,0.2831498691,0.3845412492,-1.2843878567,0.0105404384,-0.853323169,-0.170929772,-0.783615114,-1.1869082721,-0.6175567376,-0.1444585767,-0.1215981263,-0.2836421386,-0.3492166184,-1.1503836119,-0.9678285423,0,33,36,dibstudent10--2016-09-20--15-32.log,-1.14063640601323
dibstudent10--2016-09-20--15-32.log-8,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,0.0747703859,0.3845412492,-0.1105679236,-0.3967202954,-0.8155352784,-0.170929772,-0.6599648203,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,-0.2836421386,-0.3492166184,0.956849521,-0.9187272165,0,33,36,dibstudent10--2016-09-20--15-32.log,-0.160693161098249
